#complex,groundtruth,simplifiedcomplex,simplifiedgroundtruth,z3flag,simtime
-2*(y^~((6*(a&b)-1*(a&~b)-5*~(a&~b)+3*~(a|b)+5*~(a|~b)+2*~b)|z))-3*(((6*(a&b)-1*(a&~b)-5*~(a&~b)+3*~(a|b)+5*~(a|~b)+2*~b)|~y)&~(y^z))-1*(y^((6*(a&b)-1*(a&~b)-5*~(a&~b)+3*~(a|b)+5*~(a|~b)+2*~b)&~z))+1*~((6*(a&b)-1*(a&~b)-5*~(a&~b)+3*~(a|b)+5*~(a|~b)+2*~b)|(~y|z))+2*~(~(6*(a&b)-1*(a&~b)-5*~(a&~b)+3*~(a|b)+5*~(a|~b)+2*~b)|(~y|z))+3*(~(6*(a&b)-1*(a&~b)-5*~(a&~b)+3*~(a|b)+5*~(a|~b)+2*~b)&(y&z))+6*((6*(a&b)-1*(a&~b)-5*~(a&~b)+3*~(a|b)+5*~(a|~b)+2*~b)&(y&z)),-5*~(a|(y|z))-4*~(~a|(y|z)),a+5*y+5*z-(a&y)-5*(y&z)-(a&z)+(a&y&z)-5*~(a&~a),a+5*y+5*z-(a&y)-5*(y&z)-(a&z)+(a&y&z)-5*~(a&~a),True,0.2042543888092041
-5*(z^~(x&((6*(a&b)-6*~(a&~b)+1*~(a^b)+5*~(a|b)+7*~(a|~b))&z)))+2*((x&~(6*(a&b)-6*~(a&~b)+1*~(a^b)+5*~(a|b)+7*~(a|~b)))|~(x^((6*(a&b)-6*~(a&~b)+1*~(a^b)+5*~(a|b)+7*~(a|~b))^z)))+3*~(~x|((6*(a&b)-6*~(a&~b)+1*~(a^b)+5*~(a|b)+7*~(a|~b))|z))+3*~(~x|(~(6*(a&b)-6*~(a&~b)+1*~(a^b)+5*~(a|b)+7*~(a|~b))|z))-5*(~x&(~(6*(a&b)-6*~(a&~b)+1*~(a^b)+5*~(a|b)+7*~(a|~b))&z))-7*(~x&((6*(a&b)-6*~(a&~b)+1*~(a^b)+5*~(a|b)+7*~(a|~b))&z))-7*(x&(~(6*(a&b)-6*~(a&~b)+1*~(a^b)+5*~(a|b)+7*~(a|~b))&z)),-3*~(x|(b|z))-5*(z|~(x|~b)),3*x-2*b-2*z+2*(x&b)+2*(b&z)-3*(x&z)-2*(x&b&z)-3*~(x&~x),3*x-2*b-2*z+2*(x&b)+2*(b&z)-3*(x&z)-2*(x&b&z)-3*~(x&~x),True,0.22133183479309082
1*(~((1*(a&b)-1*(a^b)+2*~(a&b)-2*~(a|b)-1*~(a|~b))|~y)|~(y^z))-11*~y+11*(~((1*(a&b)-1*(a^b)+2*~(a&b)-2*~(a|b)-1*~(a|~b))|~y)|((1*(a&b)-1*(a^b)+2*~(a&b)-2*~(a|b)-1*~(a|~b))^(y^z)))-12*~((1*(a&b)-1*(a^b)+2*~(a&b)-2*~(a|b)-1*~(a|~b))|(~y|z))-12*(~(1*(a&b)-1*(a^b)+2*~(a&b)-2*~(a|b)-1*~(a|~b))&(y&z))+11*((1*(a&b)-1*(a^b)+2*~(a&b)-2*~(a|b)-1*~(a|~b))&(~y&z))-12*((1*(a&b)-1*(a^b)+2*~(a&b)-2*~(a|b)-1*~(a|~b))&(y&z)),-10*~(a|(y|z))+1*~(~a|(y|z)),11*a+10*y+10*z-11*(a&y)-10*(y&z)-11*(a&z)+11*(a&y&z)-10*~(a&~a),11*a+10*y+10*z-11*(a&y)-10*(y&z)-11*(a&z)+11*(a&y&z)-10*~(a&~a),True,0.20343303680419922
-11*(x&((1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b)^z))+2*~(x|(1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b))+1*((1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b)^~(x&((1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b)&z)))-2*(z^(x|((1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b)&z)))+1*~(~x|((1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b)|z))+13*~(~x|(~(1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b)|z))+10*(x&(~(1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b)&z))-1*(x&((1*(a&b)-11*(a&~b)-13*~(a|b)-1*~(a|~b)+2*~a+11*~b)&z)),1*(~x&(~b&z))+3*~(x|(b|z)),-3*x-3*b-2*z+3*(x&b)+2*(b&z)+2*(x&z)-2*(x&b&z)+3*~(x&~x),-3*x-3*b-2*z+3*(x&b)+2*(b&z)+2*(x&z)-2*(x&b&z)+3*~(x&~x),True,0.19980406761169434
2*~(y|z)+3*(z|~((-1*(a&b)+8*(a&~b)-7*~(a&b)+2*~(a^b)+5*~(a|b)+7*~(a|~b))|~y))+2*(y^((-1*(a&b)+8*(a&~b)-7*~(a&b)+2*~(a^b)+5*~(a|b)+7*~(a|~b))|(y&z)))-2*~((-1*(a&b)+8*(a&~b)-7*~(a&b)+2*~(a^b)+5*~(a|b)+7*~(a|~b))|(y|z))-5*~((-1*(a&b)+8*(a&~b)-7*~(a&b)+2*~(a^b)+5*~(a|b)+7*~(a|~b))|(~y|z))-3*(~(-1*(a&b)+8*(a&~b)-7*~(a&b)+2*~(a^b)+5*~(a|b)+7*~(a|~b))&(y&z))-5*((-1*(a&b)+8*(a&~b)-7*~(a&b)+2*~(a^b)+5*~(a|b)+7*~(a|~b))&(~y&z))-3*((-1*(a&b)+8*(a&~b)-7*~(a&b)+2*~(a^b)+5*~(a|b)+7*~(a|~b))&(y&z)),3*(~a&(~y&z))+4*~(~a|(y|z)),4*a+3*z-4*(a&y)-3*(y&z)-7*(a&z)+7*(a&y&z),4*a+3*z-4*(a&y)-3*(y&z)-7*(a&z)+7*(a&y&z),True,0.17612981796264648
1*(~x|((3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))^z))+1*((3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))^(~x&((3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))^z)))-1*~(x|((3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))|z))+1*~(x|(~(3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))|z))-2*(~x&(~(3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))&z))-2*(~x&((3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))&z))-1*(x&(~(3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))&z))-1*(x&((3*(a&b)+3*(a&~b)-3*(a|~b)+1*b+3*~(a|b))&z)),2*(b&~z),2*b-2*(b&z),4*a+3*z-4*(a&y)-3*(y&z)-7*(a&z)+7*(a&y&z),True,0.09132528305053711
-1*(((3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))&z)^((3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))^(y&z)))+3*(z^~(~(3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))&(~y|z)))-2*~((3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))|(y|z))-5*~((3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))|(~y|z))-4*~(~(3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))|(~y|z))-5*(~(3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))&(~y&z))-4*(~(3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))&(y&z))-1*((3*(a&b)-4*(a&~b)+5*~(a&b)-2*~(a^b)-3*~(a|b)-5*~(a|~b))&(y&z)),4*~(~a|(y|z))-2*~(a&(~y&z)),4*a-4*(a&y)-2*(a&z)+2*(a&y&z)-2*~(a&~a),4*a-4*(a&y)-2*(a&z)+2*(a&y&z)-2*~(a&~a),True,0.17299365997314453
4*((x&(4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b))^(x^(~(4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b)|z)))-3*(z&(x|(4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b)))-4*~(x|((4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b)|z))+11*~(x|(~(4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b)|z))+11*~(~x|(~(4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b)|z))+7*(~x&(~(4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b)&z))+10*(~x&((4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b)&z))+14*(x&(~(4*(a&b)+1*(a&~b)-3*b+1*~(a|b)+4*~(a|~b)-1*~b)&z)),11*(~(x|~b)|(b^z))+1*(x&(b&z)),11*b+11*z-11*(b&z)-10*(x&b&z),11*b+11*z-11*(b&z)-10*(x&b&z),True,0.15937566757202148
3*(z^((-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))&~y))-1*(((-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))&y)^((-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))^(y&z)))+3*((-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))|~y)-3*~((-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))|(y|z))-5*~(~(-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))|(y|z))-6*(~(-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))&(~y&z))-2*((-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))&(~y&z))-5*((-5*(a&b)+1*(a&~b)+3*b+3*~(a&~b)-3*~(a|b)-6*~(a|~b))&(y&z)),3*~(~a|(~y|z))+2*(~a&(y&z)),3*(a&y)+2*(y&z)-5*(a&y&z),3*(a&y)+2*(y&z)-5*(a&y&z),True,0.1444385051727295
5*~(x^((9*(a&b)+8*(a&~b)-6*(a|b)-2*a+7*~(a|~b))|z))+11*~(~x|((9*(a&b)+8*(a&~b)-6*(a|b)-2*a+7*~(a|~b))&z))+3*~((9*(a&b)+8*(a&~b)-6*(a|b)-2*a+7*~(a|~b))|z)-15*~(x|((9*(a&b)+8*(a&~b)-6*(a|b)-2*a+7*~(a|~b))|z))-7*~(x|(~(9*(a&b)+8*(a&~b)-6*(a|b)-2*a+7*~(a|~b))|z))-21*~(~x|((9*(a&b)+8*(a&~b)-6*(a|b)-2*a+7*~(a|~b))|z))-23*~(~x|(~(9*(a&b)+8*(a&~b)-6*(a|b)-2*a+7*~(a|~b))|z))-16*(x&(~(9*(a&b)+8*(a&~b)-6*(a|b)-2*a+7*~(a|~b))&z)),-7*(z^~(x&(b&z)))+12*(x&(b&z)),7*z+5*(x&b&z)-7*~(x&~x),7*z+5*(x&b&z)-7*~(x&~x),True,0.1726818084716797
-1*(y^((-2*(a&b)-2*(a&~b)+1*a+2*~(a&~a)-2*~(a|b)-2*~(a|~b))&(y^z)))-11*(y^~(~(-2*(a&b)-2*(a&~b)+1*a+2*~(a&~a)-2*~(a|b)-2*~(a|~b))&(y|z)))+12*~((-2*(a&b)-2*(a&~b)+1*a+2*~(a&~a)-2*~(a|b)-2*~(a|~b))|(~y|z))-11*~(~(-2*(a&b)-2*(a&~b)+1*a+2*~(a&~a)-2*~(a|b)-2*~(a|~b))|(~y|z))-11*(~(-2*(a&b)-2*(a&~b)+1*a+2*~(a&~a)-2*~(a|b)-2*~(a|~b))&(~y&z))+1*(~(-2*(a&b)-2*(a&~b)+1*a+2*~(a&~a)-2*~(a|b)-2*~(a|~b))&(y&z))+1*((-2*(a&b)-2*(a&~b)+1*a+2*~(a&~a)-2*~(a|b)-2*~(a|~b))&(~y&z))+1*((-2*(a&b)-2*(a&~b)+1*a+2*~(a&~a)-2*~(a|b)-2*~(a|~b))&(y&z)),-11*(~y|(a^z)),11*y-11*(a&y)-11*(y&z)+22*(a&y&z)-11*~(a&~a),11*y-11*(a&y)-11*(y&z)+22*(a&y&z)-11*~(a&~a),True,0.17720866203308105
1*(x^(~(-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))&z))+7*((-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))^~(~x|((-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))&z)))+3*(x&(~(-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))|z))-7*~(x|(~(-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))|z))-10*~(~x|((-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))|z))-1*(~x&(~(-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))&z))-7*(~x&((-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))&z))-10*(x&(~(-7*(a&b)-7*(a&~b)+7*(a|~b)+1*~(a^b)-8*~(a|b)+1*~(a|~b))&z)),11*(x&(b&z))+1*(x&~z),x-(x&z)+11*(x&b&z),x-(x&z)+11*(x&b&z),True,0.17342877388000488
5*(~((-4*(a&b)+3*(a&~b)+5*~(a&~b)-3*~(a|b)-5*~(a|~b)-2*~b)^y)&((-4*(a&b)+3*(a&~b)+5*~(a&~b)-3*~(a|b)-5*~(a|~b)-2*~b)^z))-1*~(y&z)+1*~((-4*(a&b)+3*(a&~b)+5*~(a&~b)-3*~(a|b)-5*~(a|~b)-2*~b)|(y|z))+8*~((-4*(a&b)+3*(a&~b)+5*~(a&~b)-3*~(a|b)-5*~(a|~b)-2*~b)|(~y|z))-4*~(~(-4*(a&b)+3*(a&~b)+5*~(a&~b)-3*~(a|b)-5*~(a|~b)-2*~b)|(~y|z))-4*(~(-4*(a&b)+3*(a&~b)+5*~(a&~b)-3*~(a|b)-5*~(a|~b)-2*~b)&(~y&z))+7*(~(-4*(a&b)+3*(a&~b)+5*~(a&~b)-3*~(a|b)-5*~(a|~b)-2*~b)&(y&z))+8*((-4*(a&b)+3*(a&~b)+5*~(a&~b)-3*~(a|b)-5*~(a|~b)-2*~b)&(~y&z)),-1*~(~a|(y|z))+7*(y^(a&(y|z))),-a+7*y-6*(a&y)+8*(a&z)-8*(a&y&z),-a+7*y-6*(a&y)+8*(a&z)-8*(a&y&z),True,0.19395017623901367
-1*~(x&((-2*(a&b)+7*(a&~b)+3*~(a&~b)+4*~(a|b)-2*~(a|~b)-7*~b)&z))-1*~(x^((-2*(a&b)+7*(a&~b)+3*~(a&~b)+4*~(a|b)-2*~(a|~b)-7*~b)|z))+2*~(~x|((-2*(a&b)+7*(a&~b)+3*~(a&~b)+4*~(a|b)-2*~(a|~b)-7*~b)&z))+1*~(~x&((-2*(a&b)+7*(a&~b)+3*~(a&~b)+4*~(a|b)-2*~(a|~b)-7*~b)&z))-2*~(~x|((-2*(a&b)+7*(a&~b)+3*~(a&~b)+4*~(a|b)-2*~(a|~b)-7*~b)|z))-1*~(~x|(~(-2*(a&b)+7*(a&~b)+3*~(a&~b)+4*~(a|b)-2*~(a|~b)-7*~b)|z))+1*(~x&((-2*(a&b)+7*(a&~b)+3*~(a&~b)+4*~(a|b)-2*~(a|~b)-7*~b)&z))-1*(x&(~(-2*(a&b)+7*(a&~b)+3*~(a&~b)+4*~(a|b)-2*~(a|~b)-7*~b)&z)),-1*~(x|(b|z)),x+b+z-(x&b)-(b&z)-(x&z)+(x&b&z)-~(x&~x),x+b+z-(x&b)-(b&z)-(x&z)+(x&b&z)-~(x&~x),True,0.20816898345947266
7*~((1*(a&b)-4*(a&~b)-6*(a^b)+11*~(a&b)-11*~(a|b)-5*~(a|~b))|~y)-1*((1*(a&b)-4*(a&~b)-6*(a^b)+11*~(a&b)-11*~(a|b)-5*~(a|~b))^z)-1*(z&((1*(a&b)-4*(a&~b)-6*(a^b)+11*~(a&b)-11*~(a|b)-5*~(a|~b))|~y))-7*~((1*(a&b)-4*(a&~b)-6*(a^b)+11*~(a&b)-11*~(a|b)-5*~(a|~b))|(~y|z))+1*~(~(1*(a&b)-4*(a&~b)-6*(a^b)+11*~(a&b)-11*~(a|b)-5*~(a|~b))|(y|z))-6*(~(1*(a&b)-4*(a&~b)-6*(a^b)+11*~(a&b)-11*~(a|b)-5*~(a|~b))&(y&z))+1*((1*(a&b)-4*(a&~b)-6*(a^b)+11*~(a&b)-11*~(a|b)-5*~(a|~b))&(~y&z))+1*((1*(a&b)-4*(a&~b)-6*(a^b)+11*~(a&b)-11*~(a|b)-5*~(a|~b))&(y&z)),-2*(~a&(~y&z))-1*~(~a|(~y|z)),-2*z-(a&y)+2*(y&z)+2*(a&z)-(a&y&z),-2*z-(a&y)+2*(y&z)+2*(a&z)-(a&y&z),True,0.2269287109375
-1*~(x|((6*(a&b)+6*(a&~b)-5*(a|~b)-1*~(a&b)+6*~(a|b)+2*~(a|~b))&z))+7*~(x&((6*(a&b)+6*(a&~b)-5*(a|~b)-1*~(a&b)+6*~(a|b)+2*~(a|~b))^z))-10*~(x|((6*(a&b)+6*(a&~b)-5*(a|~b)-1*~(a&b)+6*~(a|b)+2*~(a|~b))|z))-10*~(x|(~(6*(a&b)+6*(a&~b)-5*(a|~b)-1*~(a&b)+6*~(a|b)+2*~(a|~b))|z))-11*~(~x|((6*(a&b)+6*(a&~b)-5*(a|~b)-1*~(a&b)+6*~(a|b)+2*~(a|~b))|z))-10*(~x&(~(6*(a&b)+6*(a&~b)-5*(a|~b)-1*~(a&b)+6*~(a|b)+2*~(a|~b))&z))-11*(~x&((6*(a&b)+6*(a&~b)-5*(a|~b)-1*~(a&b)+6*~(a|b)+2*~(a|~b))&z))-7*(x&((6*(a&b)+6*(a&~b)-5*(a|~b)-1*~(a&b)+6*~(a|b)+2*~(a|~b))&z)),4*(x&(~b&z))-4*~(x&b),4*(x&b)+4*(x&z)-4*(x&b&z)-4*~(x&~x),4*(x&b)+4*(x&z)-4*(x&b&z)-4*~(x&~x),True,0.1671891212463379
-5*(((-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))|~y)&((-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))^(y^z)))-1*~((-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))|(y|z))-4*~((-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))|(~y|z))+5*~(~(-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))|(y|z))+4*(~(-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))&(~y&z))-4*(~(-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))&(y&z))-3*((-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))&(~y&z))+2*((-2*(a&b)-2*(a&~b)+2*(a|~b)+1*~(a&~a)-3*~(a|b)-1*~(a|~b))&(y&z)),-1*~a-3*(y^(a&(y^z))),a-3*y+3*(a&y)-3*(a&z)-~(a&~a),a-3*y+3*(a&y)-3*(a&z)-~(a&~a),True,0.1648252010345459
5*((x|~(8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b)))&((8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b))^z))+7*(~x|((8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b))|z))-6*((x^(8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b)))&~(x^z))-7*~(x|((8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b))|z))-12*(~x&(~(8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b))&z))-7*(~x&((8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b))&z))-6*(x&(~(8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b))&z))-7*(x&((8*(a&b)+1*(a&~b)-7*b-1*~(a&b)+1*~(a|b)+9*~(a|~b))&z)),1*~(x|(~b|z))+12*~(~x|(~b|z)),b+11*(x&b)-(b&z)-11*(x&b&z),b+11*(x&b)-(b&z)-11*(x&b&z),True,0.15461373329162598
-2*(y^((12*(a&b)+23*(a&~b)-11*(a|b)-11*~(a&b)+11*~(a|b)+22*~(a|~b))&~z))+2*(~(12*(a&b)+23*(a&~b)-11*(a|b)-11*~(a&b)+11*~(a|b)+22*~(a|~b))&(y|z))-5*((y&z)^~((12*(a&b)+23*(a&~b)-11*(a|b)-11*~(a&b)+11*~(a|b)+22*~(a|~b))&(y^z)))+5*~((12*(a&b)+23*(a&~b)-11*(a|b)-11*~(a&b)+11*~(a|b)+22*~(a|~b))|(y|z))+2*~((12*(a&b)+23*(a&~b)-11*(a|b)-11*~(a&b)+11*~(a|b)+22*~(a|~b))|(~y|z))+7*~(~(12*(a&b)+23*(a&~b)-11*(a|b)-11*~(a&b)+11*~(a|b)+22*~(a|~b))|(y|z))-3*~(~(12*(a&b)+23*(a&~b)-11*(a|b)-11*~(a&b)+11*~(a|b)+22*~(a|~b))|(~y|z))+2*((12*(a&b)+23*(a&~b)-11*(a|b)-11*~(a&b)+11*~(a|b)+22*~(a|~b))&(y&z)),-3*(~(a&~y)&(y^z)),-3*y-3*z+6*(y&z)+3*(a&z)-3*(a&y&z),-3*y-3*z+6*(y&z)+3*(a&z)-3*(a&y&z),True,0.1797654628753662
3*((3*(a&~b)-3*a+4*b-3*~(a|~b))^~(x|z))+11*((3*(a&~b)-3*a+4*b-3*~(a|~b))^~(x|(~(3*(a&~b)-3*a+4*b-3*~(a|~b))&z)))-6*(z^(x&(~(3*(a&~b)-3*a+4*b-3*~(a|~b))|z)))-14*~(x|((3*(a&~b)-3*a+4*b-3*~(a|~b))|z))+6*~(~x|((3*(a&~b)-3*a+4*b-3*~(a|~b))|z))-14*~(~x|(~(3*(a&~b)-3*a+4*b-3*~(a|~b))|z))+3*(~x&((3*(a&~b)-3*a+4*b-3*~(a|~b))&z))-14*(x&((3*(a&~b)-3*a+4*b-3*~(a|~b))&z)),-6*(~x&(~b&z)),-6*z+6*(b&z)+6*(x&z)-6*(x&b&z),-6*z+6*(b&z)+6*(x&z)-6*(x&b&z),True,0.18715143203735352
-7*(y^((2*(a&b)+2*(a&~b)-1*(a|~b)+3*~(a|b)+2*~(a|~b)-2*~a)|(~y|z)))+1*(z^~((2*(a&b)+2*(a&~b)-1*(a|~b)+3*~(a|b)+2*~(a|~b)-2*~a)&y))-5*~((2*(a&b)+2*(a&~b)-1*(a|~b)+3*~(a|b)+2*~(a|~b)-2*~a)|(~y|z))-5*~(~(2*(a&b)+2*(a&~b)-1*(a|~b)+3*~(a|b)+2*~(a|~b)-2*~a)|(y|z))-11*~(~(2*(a&b)+2*(a&~b)-1*(a|~b)+3*~(a|b)+2*~(a|~b)-2*~a)|(~y|z))-4*(~(2*(a&b)+2*(a&~b)-1*(a|~b)+3*~(a|b)+2*~(a|~b)-2*~a)&(~y&z))-4*((2*(a&b)+2*(a&~b)-1*(a|~b)+3*~(a|b)+2*~(a|~b)-2*~a)&(~y&z))-1*((2*(a&b)+2*(a&~b)-1*(a|~b)+3*~(a|b)+2*~(a|~b)-2*~a)&(y&z)),5*~(a|(y|z))-11*~(y&z),-5*a-5*y-5*z+5*(a&y)+16*(y&z)+5*(a&z)-5*(a&y&z)-6*~(a&~a),-5*a-5*y-5*z+5*(a&y)+16*(y&z)+5*(a&z)-5*(a&y&z)-6*~(a&~a),True,0.2149338722229004
-1*(z^(~x|(~(4*(a&b)+1*(a&~b)+2*(a^b)-3*(a|~b)+3*~(a|b)-1*~(a|~b))|z)))-2*(z|(x&~(4*(a&b)+1*(a&~b)+2*(a^b)-3*(a|~b)+3*~(a|b)-1*~(a|~b))))+1*~(4*(a&b)+1*(a&~b)+2*(a^b)-3*(a|~b)+3*~(a|b)-1*~(a|~b))+1*~(x|(~(4*(a&b)+1*(a&~b)+2*(a^b)-3*(a|~b)+3*~(a|b)-1*~(a|~b))|z))+2*~(~x|((4*(a&b)+1*(a&~b)+2*(a^b)-3*(a|~b)+3*~(a|b)-1*~(a|~b))|z))+1*(~x&(~(4*(a&b)+1*(a&~b)+2*(a^b)-3*(a|~b)+3*~(a|b)-1*~(a|~b))&z))+2*(~x&((4*(a&b)+1*(a&~b)+2*(a^b)-3*(a|~b)+3*~(a|b)-1*~(a|~b))&z))+2*(x&((4*(a&b)+1*(a&~b)+2*(a^b)-3*(a|~b)+3*~(a|b)-1*~(a|~b))&z)),-1*(x&(~b&z)),-(x&z)+(x&b&z),-(x&z)+(x&b&z),True,0.14641332626342773
2*(~(1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)&(y^z))+7*(((1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)&y)|((1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)^(y^z)))+2*~((1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)|(y|z))-9*~((1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)|(~y|z))-5*~(~(1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)|(y|z))-7*(~(1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)&(~y&z))+2*((1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)&(~y&z))-5*((1*(a&b)-1*(a&~b)-1*~(a|b)+1*~(a|~b)-1*~a+2*~b)&(y&z)),7*~(~a|(~y|z))+2*(y^~(a&(y&z))),-2*y+7*(a&y)-5*(a&y&z)+2*~(a&~a),-2*y+7*(a&y)-5*(a&y&z)+2*~(a&~a),True,0.18272900581359863
